day,month,year,obs,ACCESS1,CCSM4,CNRM,MPI-REMo,MPI,SMHI
26,12,1998,0,0,0,0.095184676,4.93E-09,0,0
27,12,1998,0,0,0,0,3.00E-09,2.354371309,0
28,12,1998,0,0,0,0.206704959,5.85E-05,2.062710762,0
29,12,1998,0,0,0,4.162825108,1.31E-06,0,0
30,12,1998,0,0,0,0.235637367,1.22E-07,0,0
31,12,1998,0,0,0,0.010891616,3.68E-09,0,0
1,1,1999,0,0,0,0,6.21E-10,0,0
2,1,1999,0,0,0,0.004884739,9.562378982,0,0
3,1,1999,0,0.03680202,0,0,0.061797079,0.010519175,0
4,1,1999,0,0.358047396,0,5.14E-05,1.80E-09,0.083560303,0
5,1,1999,0,4.439930439,0,0.064656317,2.75E-08,0.007861707,0
6,1,1999,0,0.09378387,0,0,1.32E-10,0,0
7,1,1999,0,0,0,0,3.66E-09,0,0
8,1,1999,0,0,0,0,0.000224763,0,0
9,1,1999,0,0,0,0,1.12E-08,0,0
10,1,1999,0,0.011150572,0,0,0.007460929,0.300473034,0
11,1,1999,0,0.05546505,0,0,0.354481896,0.138911515,0
12,1,1999,0,0.115831196,0,0,3.131693183,0.238252729,0
13,1,1999,0,1.100382209,0,0.007202336,0.130529197,0.428282171,0
14,1,1999,0,0.031382617,0,0.268267989,1.01E-10,0,0
15,1,1999,0,0.178879648,0,0.590606272,1.01E-10,0,0
16,1,1999,0,0.00010859,0,0.034316067,8.96E-12,0,0
17,1,1999,0,0,0,0,1.29E-11,0,0
18,1,1999,0,0.14039278,0,0,4.00E-06,0,0
19,1,1999,0,0,0,0,4.75E-09,0.000976522,0
20,1,1999,0,0.151533544,0,0,0.330959853,0.193558663,0
21,1,1999,0,0,0,0,27.56605949,0.001635978,0
22,1,1999,0,0,0,0,13.04390682,0.004841708,0
23,1,1999,0,0.088953719,0,0,0.001099856,0,0
24,1,1999,0,0.513565421,0,0,0.046633352,0,0
25,1,1999,0,4.298863888,0,0.057851113,0.006465845,0,0
26,1,1999,0,0,0,0.259958416,5.11E-10,0,0
27,1,1999,0,0,0,0.231360167,1.27E-09,0,0
28,1,1999,0,3.830216885,0,0,2.38E-07,0.774340034,0
29,1,1999,0,51.87376404,0,3.294274807,4.61E-12,26.27999115,0
30,1,1999,0,10.30753899,0,0.769011676,9.08E-10,0.007675399,0
31,1,1999,0,0.871251225,0,0.035309952,0.083976454,0.002225348,0
1,2,1999,0,0,0,0.072948813,2.94E-10,3.084833384,0
2,2,1999,0,0.004425304,0,0.988001585,4.41E-09,0.097009271,0
3,2,1999,0,0,0,1.383906245,0.004127282,0,0
4,2,1999,0,0,0,0.538611352,12.9951606,0,0
5,2,1999,0,0.86350292,0,0.097821951,16.04264081,0.320208699,0
6,2,1999,0,0.072447948,0,0,2.80E-12,57.54972839,0
7,2,1999,0,0.134320408,0,0.10992831,0.000790978,25.90641212,0
8,2,1999,0,0.056896318,0,1.101814389,1.40E-09,1.787523389,0
9,2,1999,0,1.064488888,0,1.68718183,1.40E-05,0,0
10,2,1999,0,0.112546951,0,2.603753567,0.060245078,0.326087236,0
11,2,1999,0,0,0,0.255082309,6.12E-12,5.720031738,0
12,2,1999,0,0,0,0.33138448,2.12E-11,2.392634869,0
13,2,1999,0,0,0.210657939,0.170718461,8.25E-11,1.181147575,0
14,2,1999,0,0.048504971,0.141332403,0.739990234,2.26E-09,3.278104544,0
15,2,1999,0,0.305616558,0.081158377,21.85368729,2.71E-10,8.172877312,0
16,2,1999,0,0,0.273906648,2.587483883,4.77E-12,1.594617367,0
17,2,1999,0.00E+00,3.14E-05,0.303182125,0,8.79E-12,0,0
18,2,1999,0,1.253652453,0.969209909,0,2.64E-13,0.377562761,0
19,2,1999,0,0.296776652,0.005639499,0.428075075,1.21E-10,36.88731384,0
20,2,1999,0,1.825575233,4.603032589,0.539783001,6.99E-11,0.261505842,0
21,2,1999,0,12.59346676,4.483144283,0.127458766,4.39E-10,3.522311926,0
22,2,1999,0,0.90087986,2.791753769,0.2463025,1.27E-09,2.766056776,0
23,2,1999,0,0.228537291,2.064279079,0.047673292,9.43E-09,1.081199527,0
24,2,1999,0,0.313132644,1.813223124,0.028776148,2.36E-13,2.906411886,0
25,2,1999,0,0.002357013,0.353699505,0,3.23E-12,0.165334746,0.164794922
26,2,1999,0,0,33.19371033,0,2.31E-13,0,0
27,2,1999,0,0.004902492,14.7899704,0,9.14E-11,0,0
28,2,1999,0,0.000631354,0.037186489,0,1.50E-07,0,0
1,3,1999,0,0,0.480266958,0,4.81E-10,0.010400957,0
2,3,1999,0,0,0.667554915,0,1.75E-10,0,0
3,3,1999,0,0,44.81326675,0.516836882,9.67E-11,0,0
4,3,1999,0,0,1.224155307,2.29036808,1.71E-09,0.128932551,0
5,3,1999,0,0.960021973,0.649690866,5.657301903,1.66E-08,0.486891031,0
6,3,1999,0,0.377089024,0.548104167,0.46196577,0.000161271,0,0
7,3,1999,0,0,0.935053647,0.451004416,0.354609314,2.529253721,0
8,3,1999,0,0,0.058768205,0.181718394,1.215309429,0.793324292,0
9,3,1999,0,0.009313775,0,1.111146688,7.43E-09,6.420043945,0
10,3,1999,0,0.213902012,0,5.461994171,2.36E-07,4.474374771,0
11,3,1999,0,0,0,2.044215679,3.62E-06,3.681836367,0
12,3,1999,0,0,0,0,0.071959993,0.108412489,0
13,3,1999,0,0,0,0.032151636,25.34548463,1.389144421,0
14,3,1999,0,0,0.00781709,0.007677806,4.800591292,3.118720293,0
15,3,1999,0,0,0,0.065936893,1.03E-08,1.242886662,0
16,3,1999,0,0,0,0,2.408091445,1.232653856,0
17,3,1999,0,0.153601557,0.0978439,0,26.82768591,0,0
18,3,1999,11,0.982569695,1.026176453,0.650091171,35.27614642,1.122929215,0
19,3,1999,10,1.510530233,1.935028553,0.993867517,13.95793953,0.019159045,0
20,3,1999,0,0,23.27747917,1.552050591,12.99094367,0,0
21,3,1999,0,0,67.85858154,1.492104888,14.30828213,0.245148122,0
22,3,1999,0,0,16.33239746,2.275136709,120.3031495,0,0
23,3,1999,0,2.014364481,0.002418715,1.193642855,0.001042465,0,0
24,3,1999,0,0.769358993,0.047083095,1.955562115,0.000157823,0,0
25,3,1999,0,2.17274189,0.552359939,0.332661092,0.762362985,0,5.541229248
26,3,1999,14,0,1.140193582,17.2783947,0.000440319,0,0
27,3,1999,8,0.034358703,0.88439554,25.36607361,1.063739814,0,0
28,3,1999,6,1.090286255,0.138961479,0.839448273,9.79E-08,0,0
29,3,1999,0,37.56762695,0,0,0.635122669,0.415179878,0
30,3,1999,0,6.74113369,0.263436794,0.140726507,2.530271461,3.143317461,0
31,3,1999,0,0.771258473,6.66883707,1.319617033,2.69297316,0.348309129,0
1,4,1999,34,0,0.516608059,1.780714273,2.03997413,0.544806778,1.73034668
2,4,1999,5,0,4.220031738,2.977917194,0.912399497,1.123767257,0.020599365
3,4,1999,0,0,24.93286514,3.72069025,0.000449983,0,0
4,4,1999,0,0,7.161931992,1.802828312,1.289218405,1.095449924,0
5,4,1999,0,0,0.130439311,0.152143344,5.615596427,0,0
6,4,1999,0,0.523890913,0.76941371,0.102970682,1.038019604,0,0
7,4,1999,9,2.826508045,1.559642076,2.625446558,48.68672546,0,0
8,4,1999,0,3.076575041,0.457396477,2.924931288,26.31415017,0.106803246,0
9,4,1999,12,4.747601032,2.947903395,0.47371316,63.27350009,1.020019531,0
10,4,1999,0,7.686067581,1.736513376,2.572021484,53.1532824,1.130901575,0
11,4,1999,0,137.8330841,0.833945215,3.028117418,34.81258778,0.536369145,0
12,4,1999,0,65.03124237,0.140014648,9.19285965,12.79048207,0,0.082397461
13,4,1999,0,4.770940304,1.900024414,5.018394947,129.6829518,0,1.050567627
14,4,1999,0,7.604458332,2.510035992,14.88731575,59.86525062,0.474655807,1.318359375
15,4,1999,0,4.252391815,6.306879044,2.242774725,19.93476665,0.739068866,0.90637207
16,4,1999,49,7.755169868,4.49917984,17.57616806,52.44366042,0.325455308,0
17,4,1999,0,6.280029297,3.011851311,136.3631897,35.7240946,0,0
18,4,1999,16,6.473644257,1.968736172,3.400024414,38.00770221,0.742313385,0
19,4,1999,0,2.235138655,1.400503039,4.443651199,14.51002867,4.30992794,0.164794922
20,4,1999,0,1.420043945,0.021244626,3.677594185,0.001756417,0.819156051,3.460693359
21,4,1999,6,3.179214954,0.900250435,4.009213924,0.990228532,1.59858799,4.037475586
22,4,1999,0,49.57011032,0.883829594,3.123933315,2.421495836,1.424053192,4.119873047
23,4,1999,0,0.320007324,0.99737227,1.482623696,0.219154779,1.686189055,5.2734375
24,4,1999,7,1.254224658,0.605877101,0.542507231,29.84625986,1.910922527,8.734130859
25,4,1999,45,0.920364082,1.650698185,0.368886054,8.856051718,3.301923275,0
26,4,1999,0,0.679992676,2.069750071,6.819495678,3.567299852,4.638498306,1.153564453
27,4,1999,0,1.448678374,2.00011301,5.472513676,0.552367786,3.77191782,0.494384766
28,4,1999,0,1.80889976,1.056903243,18.33784103,0.002831489,7.055972099,0
29,4,1999,12,2.84060359,1.560612679,14.71984768,0.077610577,6.44492054,0
30,4,1999,12,5.735894203,1.406066418,7.894943237,0.001577053,3.514192104,0
1,5,1999,0,1.103378296,68.93162537,6.585412979,0.000208972,3.414618969,0
2,5,1999,21,2.809427738,130.131073,10.63273048,5.412645405,2.190081835,0.453186035
3,5,1999,35,44.65561295,39.65548706,8.323458672,8.77E-09,33.06826782,1.153564453
4,5,1999,0,160.1208191,50.6100769,20.11936378,0.590639673,144.1902924,0
5,5,1999,34,79.07427979,369.1819153,9.079709053,0.000314922,3.974853754,0
6,5,1999,271,6.100036621,36.45371628,113.0615387,5.449121143,2.676174641,3.790283203
7,5,1999,30,17.28014755,81.43341064,1.260009766,2.119912812,0.804769933,0.164794922
8,5,1999,27,9.215411186,124.4298019,0.883678734,0.879046856,0.573673844,0.164794922
9,5,1999,0,9.467713356,3.000331163,0.630951047,0.236540876,0.680570126,0
10,5,1999,0,13.00669575,107.5955353,1.990309715,0.372227891,1.467632532,0
11,5,1999,0,140.8200226,208.3008881,4.625934124,1.42E-05,4.111699104,0
12,5,1999,19,61.06703949,15.06346893,4.054929256,2.94E-05,3.142278433,0
13,5,1999,0,3.576206446,6.583083153,1.790393591,0.003882851,3.601151228,0
14,5,1999,0,2.570679665,109.2156219,3.141419172,0.507983958,0.939389527,0
15,5,1999,54,6.244467258,261.431427,2.246806622,0.837474791,3.153732538,0.823974609
16,5,1999,0,4.14921093,220.0501404,4.163620949,0.813549748,93.82015991,5.603027344
17,5,1999,0,3.66337347,50.84776306,5.183035374,0.565061969,62.0266037,10.546875
18,5,1999,0,127.5534363,114.9843445,9.254982948,0.000266929,144.7897949,1.318359375
19,5,1999,0,32.1540947,11.44755268,51.16582489,0.439024325,69.96443176,0.329589844
20,5,1999,1,0.351090312,6.115979195,47.27164459,5.79E-05,47.58851624,0.988769531
21,5,1999,29,66.81426239,1.003956556,41.30025101,24.02191758,263.7838135,0
22,5,1999,2,16.13434029,0.777210116,208.443512,88.73023689,189.5514221,0
23,5,1999,7,1.940002441,4.880825043,54.24193573,52.28879303,14.0723114,0
24,5,1999,19,19.95667839,5.509959698,0.975662887,14.76553674,0.640014648,0
25,5,1999,27,8.028541565,1.400083303,2.576380968,1.056609355,7.62731123,3.955078125
26,5,1999,10,8.649693489,2.593250751,0.825670421,0.000413447,5.638336182,6.756591797
27,5,1999,30,19.01708603,0.131796747,5.52390337,7.94E-05,9.055558205,0.329589844
28,5,1999,0,8.982596397,0.13003695,8.340026855,6.852018507,24.08065796,0.329589844
29,5,1999,3,6.625934601,0.04955484,10.50035,60.20056363,10.14801693,5.603027344
30,5,1999,34,6.186600208,0.272448808,48.80419159,59.58473012,4.239990234,19.11621094
31,5,1999,78,4.64431715,0.355559915,15.76298428,3.912571503,10.92900372,46.30737305
1,6,1999,12,3.988307476,0.257540941,22.26626015,6.24989192,61.96793747,32.38220215
2,6,1999,45,3.063544035,0.516218603,14.0711956,1.722111617,105.1957626,39.79797363
3,6,1999,0,2.240809917,1.10841918,20.55773544,14.71430738,511.1644287,41.36352539
4,6,1999,0,3.819129944,1.52434206,10.11722755,9.546151198,290.6109619,8.734130859
5,6,1999,0,12.01407242,5.619995117,4.88956356,6.006881269,20.93593788,2.471923828
6,6,1999,0,38.92954636,15.35660076,3.31432724,1.416587946,567.6390991,2.224731445
7,6,1999,0,26.90882492,9.890583992,1.583446026,5.730884476,502.3695068,1.647949219
8,6,1999,0,19.38534927,13.1196537,1.146217465,9.325718251,212.7792816,1.647949219
9,6,1999,0,6.040039063,7.271136284,9.882858276,27.06230544,0.444468021,1.153564453
10,6,1999,0,0.661478281,1.228302479,7.28349781,38.13269902,4.343467712,1.977539063
11,6,1999,2,0.944570839,9.200597763,9.373130798,20.94091186,5.187295914,36.5020752
12,6,1999,24,3.519856453,5.5844841,8.88681221,2.587109723,6.420043945,28.38592529
13,6,1999,17,0.9124493,6.561060905,4.346774101,2.138965717,9.898290634,53.76434326
14,6,1999,6,3.653111696,6.808135986,2.338345289,14.50878521,16.11906242,51.04522705
15,6,1999,9,4.562721729,6.845713139,4.656481266,16.13599677,8.8405056,14.29595947
16,6,1999,12,3.468219757,7.877436161,3.703459024,17.1616626,3.008058548,7.209777832
17,6,1999,29,23.27819252,7.641743183,6.20157814,12.41014316,0.770418525,1.936340332
18,6,1999,8,88.22003174,5.301465034,5.071974277,46.31754197,2.963373423,0.247192383
19,6,1999,0,8.396960258,3.863068342,7.01213026,6.644370896,6.326488495,11.90643311
20,6,1999,11,3.686701298,8.411239624,7.169739723,0.804357184,12.9697752,0.288391113
21,6,1999,36,3.017346382,8.884631157,23.39543152,4.593258002,10.8285265,0.164794922
22,6,1999,3,3.79066658,10.33624268,2.97432971,21.59895999,21.13244057,0.205993652
23,6,1999,8,3.105902672,8.012753487,4.413198948,44.35074013,11.23975754,0.247192383
24,6,1999,34,2.690139771,8.471473694,1.801373363,1.278954712,46.79727173,0.741577148
25,6,1999,47,2.807346821,6.252886772,3.439841747,12.89765309,13.67195892,2.265930176
26,6,1999,5,4.940002441,13.7215004,5.985532761,12.78600739,37.81430435,0.741577148
27,6,1999,9,23.95765305,9.314849854,9.53473568,22.26588959,36.44736862,0.411987305
28,6,1999,42,5.577073097,34.0925827,33.17975998,35.1897181,1.280029297,0.164794922
29,6,1999,36,4.310261726,11.84645271,35.66046143,27.3384355,2.602796078,0.288391113
30,6,1999,77,5.230709076,8.734563828,17.45100403,28.34707517,1.838606119,1.812744141
1,7,1999,113,34.96884537,26.84083557,56.51525497,16.71929299,11.73182201,1.627349854
2,7,1999,35,0.544043005,7.112325668,10.61786652,13.38795796,23.95853996,1.647949219
3,7,1999,38,0.964207172,33.70226669,6.364774227,0.014798972,16.66316032,3.54309082
4,7,1999,1,0.837308288,5.625380993,3.191249132,0.427107616,56.64857483,3.131103516
5,7,1999,29,1.127691746,110.8416977,0.200012207,16.88750898,27.06505394,4.284667969
6,7,1999,6,2.42650938,3.020019531,2.179992676,54.25702315,2.097733021,14.08996582
7,7,1999,7,3.387079477,5.027796745,2.165697813,24.01194731,2.009875774,32.79418945
8,7,1999,1,2.495634556,0.055053528,5.225920677,2.07265098,0.842947125,11.04125977
9,7,1999,21,0.340183198,0,1.584091425,14.38615085,0.285375416,16.47949219
10,7,1999,38,0.180899799,0.022061385,0.474649012,3.560565517,0.975340784,20.18737793
11,7,1999,90,0.272006154,0.198017627,0.605340242,2.429879259,3.565471649,16.56188965
12,7,1999,53,0.06569124,3.834562302,0.848972797,5.084285501,3.766680479,12.77160645
13,7,1999,25,0.102002963,2.260272741,1.26794672,3.809730895,6.490997314,9.310913086
14,7,1999,0,0.38383016,1.552874207,4.063179016,11.80350669,29.09780312,3.419494629
15,7,1999,5,0.435080051,0.498545885,4.748828888,10.54919846,4.043031693,7.91015625
16,7,1999,0,0.666569173,0.164287746,3.980041504,21.89752255,3.636276484,13.3895874
17,7,1999,9,2.512983322,0.063563325,3.177059174,214.40797,6.174246311,7.580566406
18,7,1999,9,1.747770071,0.070780471,1.115402579,224.1816849,1.114671469,3.707885742
19,7,1999,62,2.400024414,1.118640542,2.686161041,10.04681548,1.482327223,5.520629883
20,7,1999,31,0.520019531,1.430336356,16.96100426,0.444436978,0.283727169,7.024383545
21,7,1999,32,2.436150551,2.311615467,22.10543442,0.126796179,0.017710201,3.666687012
22,7,1999,13,2.807081938,5.483321667,5.265036583,0.004370211,0,15.20233154
23,7,1999,16,1.27999258,3.024177551,5.263444901,6.466681254,0.400219321,37.73803711
24,7,1999,10,1.991714001,3.196146011,1.306459308,0.851725807,2.227524519,19.65179443
25,7,1999,3,3.942947626,1.965323687,1.16029048,0.250142407,1.715528369,28.09753418
26,7,1999,33,4.06615448,2.801103354,3.202691555,5.973164015,1.871545672,17.79785156
27,7,1999,24,3.69869566,2.194636106,2.852760553,1.784252794,4.699699879,8.033752441
28,7,1999,49,4.734273911,0.375031561,6.322977066,16.82923883,2.769339085,3.378295898
29,7,1999,19,4.168968678,0.46058616,9.29650116,17.8557131,1.085189223,6.344604492
30,7,1999,3,1.667453766,3.634983063,3.308646679,14.56462629,2.428345919,1.812744141
31,7,1999,0,1.322937846,3.519911051,1.868938446,8.488811832,6.320007324,2.307128906
1,8,1999,1,2.01149106,0.830259681,0.562641263,0.005365698,2.431563377,2.101135254
2,8,1999,26,2.519926548,1.409591675,1.618748903,9.619839443,2.039420366,2.265930176
3,8,1999,2,2.340816736,4.468156815,2.652551651,0.000718327,2.710448503,1.153564453
4,8,1999,11,4.53989172,1.781999707,2.767530441,0.00219947,3.601092339,3.790283203
5,8,1999,5,3.031238079,0.4575589,5.799037933,0.066114583,5.279093742,25.4196167
6,8,1999,20,4.63755703,0.442991078,8.265232086,13.8804832,1.347667456,1.565551758
7,8,1999,2,3.627604008,1.132954597,5.275046349,1.08835047,1.37066853,0
8,8,1999,4,1.654368162,1.534841657,4.357260704,3.76496336,2.460021973,0
9,8,1999,1,2.127239943,0.518002391,102.0320129,2.033357666,1.447234869,0.04119873
10,8,1999,55,1.066510916,2.804710865,66.0182724,0.262709447,3.570533991,0
11,8,1999,85,1.347947836,2.179354668,0.929330826,0.105377899,2.306735754,0
12,8,1999,32,3.519794703,0.420043945,0.301734805,10.15464091,3.352294683,0.04119873
13,8,1999,26,1.623716831,0.922094047,0.10647209,4.994500859,1.840031624,0.164794922
14,8,1999,15,1.742277622,2.66894865,0.138034418,11.80609167,3.360067844,0.782775879
15,8,1999,19,4.415421009,7.09478426,0.305372357,5.939650442,1.999964714,0.659179688
16,8,1999,3,3.508354664,12.00174713,0.509590626,1.86E-09,1.802963018,0.205993652
17,8,1999,3,4.389856815,1.533212543,0.140014648,0.009439241,1.031437397,0
18,8,1999,23,2.108682632,0.56922996,1.310099602,0.023899484,0.410665125,0.020599365
19,8,1999,26,0.536414504,0.392682195,2.176378727,5.167116725,0.277421176,2.842712402
20,8,1999,10,0.446302533,1.148975492,4.562703133,6.697310787,1.407627583,0
21,8,1999,1,0.889218569,1.887487888,3.789951801,7.506122533,5.799987793,0
22,8,1999,7,0.739990234,1.29582262,1.390244961,0.021370103,3.434558392,0
23,8,1999,0,4.344163895,1.166828394,1.151078105,1.601050113,1.606053591,0
24,8,1999,41,3.805532455,0.251205832,4.529695034,19.17894445,3.628589153,0
25,8,1999,3,5.362877846,1.15612936,2.749330759,14.9815673,18.55486679,0.04119873
26,8,1999,2,4.769587994,3.492024183,4.199836731,19.36122696,12.40118027,0.04119873
27,8,1999,1,21.44970131,1.108416557,4.402387619,5.447225785,9.432193756,0
28,8,1999,41,10.52952003,0.717146516,3.979405165,4.422496003,1.460021973,1.318359375
29,8,1999,32,3.403572798,5.188545704,2.279725075,0.241988537,2.355115891,11.41204834
30,8,1999,3,2.424264908,0.401599675,1.856199741,0.148491014,0.862411439,0.411987305
31,8,1999,3,0.981704831,2.330990314,1.929650426,4.379504384,1.34250617,0.04119873
1,9,1999,5,1.617457509,1.970847845,4.946129322,5.854158802,1.658432722,0.164794922
2,9,1999,0,2.928396225,2.924866676,4.259326935,0.190162876,1.5,0.04119873
3,9,1999,3,0.649554074,5.565725803,4.482992172,0.042250568,5.720031738,0.082397461
4,9,1999,17,3.873661518,7.344987869,0.765007734,14.87340303,1.11055994,0.04119873
5,9,1999,5,0.61634624,31.21681976,0.063560024,2.328678151,0.650127172,0.082397461
6,9,1999,1,0.936358571,4.619728565,1.389461517,12.09455444,2.15747714,0
7,9,1999,0,0.837973535,7.444235802,0.290331602,3.799565113,0.792924702,0.288391113
8,9,1999,0,3.941888809,4.223408222,0,9.357769601,1.21636951,0.659179688
9,9,1999,50,1.764675021,3.761491537,0.513184905,0.000789598,1.291381598,0.494384766
10,9,1999,8,4.730885506,1.755573511,1.886683702,0.009191893,1.303896785,0.370788574
11,9,1999,10,2.424768448,0.434499651,0.742999196,0.000175773,1.280825496,0.617980957
12,9,1999,9,4.780210972,0.742849708,0.551250815,2.27E-09,2.100036621,1.112365723
13,9,1999,0,1.987764835,1.256446719,2.235357523,5.470565404,3.967959881,1.009368896
14,9,1999,24,0.892034769,2.01507616,2.67478919,1.3527103,5.122671127,0.494384766
15,9,1999,7,2.916066647,2.08001709,4.651450634,3.305557219,1.708714485,0.576782227
16,9,1999,1,0.226855129,3.499367714,2.013466597,0.00120968,3.910983801,0
17,9,1999,47,0.369557709,4.917484283,0.320007324,10.36407826,3.254856825,0.020599365
18,9,1999,2,0.21881476,5.330411911,2.429926395,16.01626421,2.438103676,0.90637207
19,9,1999,3,0.201450959,0.562484145,1.295169353,17.61193173,3.995998621,0
20,9,1999,4,0.093741745,1.857897758,0.371210128,5.136459705,0,0
21,9,1999,2,0.785513759,0.24223268,0.131829381,2.27E-07,3.464730263,6.427001953
22,9,1999,6,2.01679945,0.809624493,0.213145688,1.31E-08,3.905596972,2.554321289
23,9,1999,1,2.535466433,1.507140994,0.284936041,2.602381812,3.689045191,1.977539063
24,9,1999,0,2.772715092,0.936602354,0.876163185,8.995668869,4.003903389,0
25,9,1999,0,2.293107033,0.728038073,1.183505893,48.36147074,2.839029312,0
26,9,1999,0,1.513716221,1.611313939,0.204391927,3.159985878,1.619665265,0.164794922
27,9,1999,40,4.647036552,1.183243036,0.0487344,0.004335539,2.515872478,0
28,9,1999,0,7.815239429,0.34138602,0.314716995,9.73E-10,1.457151175,0
29,9,1999,8,7.619995117,0.961075068,0.684497714,1.24E-09,2.002717972,1.483154297
30,9,1999,0,7.154382229,0.820426285,1.072367549,7.46E-10,0.45610112,2.142333984
